Key	Company	Position	Location	Category	Experience_Level	Salary
a92acf63d6f05d9c	ASSA ABLOY	Product Engineer	Mason City, IA	FEA	MID_LEVEL	Estimated $61.6K - $77.9K a year
702ad990c3159b7a	Generac Power Systems	Mechanical Engineer II	Waukesha, WI 53188	FEA	MID_LEVEL	Estimated $71K - $89.9K a year
c2a533f1ab762cc8	TREO STAFFING LLC	Crane Systems Engineer I	Covington, LA 70435	FEA	MID_LEVEL	$20 - $30 an hour
4ace412ee8226b5e	Optimal Inc.	CAE Structural Engineer - Crash	Troy, MI 48098	FEA	MID_LEVEL	Estimated $93.5K - $118K a year
e83be7b587c8703f	Generac Power Systems	Service Engineer II	Waukesha, WI 53188	FEA	MID_LEVEL	Estimated $60.7K - $76.9K a year
051b1af1c5dc254c	Link Engineering Company	Mechanical Engineer, II	Warminster, PA 18974	FEA	MID_LEVEL	Estimated $75.8K - $96K a year
8a9b73137beae0a2	HII	ENGINEER STRUCTURAL 2	Newport News, VA	FEA	MID_LEVEL	Estimated $66.3K - $83.9K a year
fbfe2687c1e753c9	HII	ENGINEER STRUCTURAL 2	Newport News, VA	FEA	MID_LEVEL	
4594c6875b2be336	HII	ENGINEER STRUCTURAL 5	Newport News, VA	FEA	MID_LEVEL	
4836ebc4712185bc	Pennsylvania College of Technology	Faculty, Engineering Design Technology	Williamsport, PA 17701	FEA	MID_LEVEL	
cd9d6be05d482f32	HII	ENGINEER STRUCTURAL 2	Newport News, VA	FEA	MID_LEVEL	Estimated $78.9K - $100K a year
62fa85adad475547	HII	ENGINEER STRUCTURAL 2	Newport News, VA	FEA	MID_LEVEL	
0cdc86f592bf17b4	Gulfstream Aerospace Corporation	Stress Analysis Engineer 3 - Aircraft Outfitting (No Visa Restrictions)	Savannah, GA	FEA	MID_LEVEL	Estimated $122K - $155K a year
3af1a5a05a186b22	Hexagon Purus	Manufacturing Engineer	Westminster, MD 21157	FEA	MID_LEVEL	$75,000 - $85,000 a year
0a1855a336a6d0ed	White Drive Motors & Steering	Product Design Engineer	Hopkinsville, KY 42240	FEA	MID_LEVEL	$70,000 - $80,000 a year
7c1ef02091204816	Lockheed Martin	Mech Eng - Loads Analyst	Littleton, CO 80161	FEA	MID_LEVEL	
f5c4fa709f8657dc	University of Texas at Dallas	Mechanical Engineer	Richardson, TX 75080	FEA	MID_LEVEL	$75,000 - $120,000 a year
0681699e30bf8016	SPX FLOW	New Product Development Engineer	Delavan, WI 53115	FEA	MID_LEVEL	Estimated $76.8K - $97.3K a year
32b8aaf957b16eaa	Bollinger Shipyards	Weight Engineer (Hybrid Schedule Available)	Metairie, LA	FEA	MID_LEVEL	
3d7aa93a58a1ef19	Soelect Inc.	Mechanical Engineer (or above)	Greensboro, NC 27410	FEA	MID_LEVEL	$79,641.44 - $95,912.27 a year
ff846a34e634d2f8	Performance Machine	Mechanical Design Engineer I	Cerritos, CA 90703	FEA	MID_LEVEL	$67,000 - $85,000 a year
22a473c4b2d795f7	Bollinger Shipyards	Weight Engineer (Hybrid Schedule Available)	Metairie, LA 70002	FEA	MID_LEVEL	
f81ff9a75f6c8df6	Phoenix Technical Solutions	Mechanical Engineer	Erie, PA 16531	FEA	MID_LEVEL	Estimated $84.4K - $107K a year
bc4f942961672f73	Pratt & Whitney	Aerothermal Systems Engineer II (P2) - Onsite	North Berwick, ME 03906	FEA	MID_LEVEL	
26294c46bed6bc93	Branex Group	Sr. Engineer	Detroit, MI	FEA	MID_LEVEL	$130,000 - $150,000 a year
0aecc04fa784682d	Sylvan	Mechanical Engineer – Conveyor Division	Southfield, MI 48076	FEA	MID_LEVEL	Estimated $80.1K - $101K a year
5e03a1e8346377d3	ETC	Manufacturing Engineer	Middleton, WI 53562	FEA	MID_LEVEL	Estimated $65K - $82.3K a year
6de5a986330d4d03	Astra	Mechanical Design Engineer - Propulsion	Alameda, CA 94501 (Alameda Point area)	FEA	MID_LEVEL	$130,000 - $185,000 a year
70f41834ff26e2a0	Bollinger Shipyards	Weight Engineer (Hybrid Schedule Available)	Lockport, LA	FEA	MID_LEVEL	
4a95d46a849eb5f2	Bollinger Shipyards	Weight Engineer (Hybrid Schedule Available)	Lockport, LA 70374	FEA	MID_LEVEL	
bc02c630e88cfc81	SPX FLOW	New Product Development Engineer	Delavan, WI 53115	FEA	MID_LEVEL	Estimated $76.8K - $97.3K a year
a310a8099d04f6fb	United Business Solutions INC	Mechanical Design Engineer	Huntsville, AL 35801	FEA	MID_LEVEL	$45 - $55 an hour
06aabc36bd0a41f1	Baltimore Aircoil Company	Project Engineer - Structural/Environmental	Jessup, MD 20794	FEA	MID_LEVEL	Estimated $80.8K - $102K a year
3309138af61b2cb0	TREO STAFFING LLC	Crane Systems Engineer I	Covington, LA 70435	FEA	MID_LEVEL	$20 - $30 an hour
df6df5f8ca5fb5d5	Link Engineering Company	Lead Mechanical Engineer	Philadelphia, PA	FEA	MID_LEVEL	Estimated $95.5K - $121K a year
b914dbda8f54039f	Astrobotic Technology Inc	Composite Engineer	Mojave, CA	FEA	MID_LEVEL	$85,000 - $140,000 a year
174b002f607af470	EControls	Mechanical Engineer	San Antonio, TX 78249	FEA	MID_LEVEL	
1f558ad5378836f4	Astrobotic Technology Inc	Thermal Engineer - Advanced Development Programs	Pittsburgh, PA (Strip District area)	FEA	MID_LEVEL	$90,000 - $150,000 a year
dc0884a3c07f3bff	Oak Ridge National Laboratory	FEA Engineer/Developer	Oak Ridge, TN 37830	FEA	MID_LEVEL	Estimated $98.6K - $125K a year
92f613e5d7d5fec3	Engineering Technology Associates, Inc.	Vehicle Dynamics Simulation Engineer	Hybrid remote in Lisle, IL 60532	FEA	MID_LEVEL	$90,000 - $115,000 a year
390374707d45378c	Pratt & Whitney	Eng II, Structural Engineer (Hybrid)	Middletown, CT	FEA	MID_LEVEL	
eb6a949de106a49e	Apple	Product Design Engineer - Softgoods	Boulder, CO 80301	FEA	MID_LEVEL	
ea52a1f67a10303c	Apple	iPad Touch HW - Touch EE Engineer	Austin, TX	FEA	MID_LEVEL	
4d65e570fe6bb435	Re:Build Manufacturing	Principal Aerospace Engineer	Hybrid remote in Englewood, CO	FEA	MID_LEVEL	$62 - $96 an hour
0de8b45c975b2f16	Astronics	Mechanical Engineer	Clackamas, OR 97015	FEA	MID_LEVEL	Estimated $80.8K - $102K a year
054fbf2a2fa9e677	STERIS	Mechanical Engineer	Hybrid remote in Plymouth, MA	FEA	MID_LEVEL	
a5a696ee9e53eefc	Xenter	Staff MEMS Sensor Designer	San Jose, CA	FEA	MID_LEVEL	$150,000 - $230,000 a year
0bd89784813c953c	Valiant Artificial Lift Solutions, LLC	Regional Engineer	Midland County, TX	FEA	MID_LEVEL	From $100,000 a year
ecd39285d31fdc49	Fontaine Fifth Wheel	Design Engineer	Jasper, AL	FEA	MID_LEVEL	From $75,000 a year
26e9c13be50e2eb3	Yazaki Main	Product Development Engineer - Data Connectivity	Hybrid remote in Canton, MI 48187	FEA	MID_LEVEL	Estimated $75.6K - $95.8K a year
ecbe5bbda586838b	General Dynamics Land Systems US	Firepower Hardware Engineer	Sterling Heights, MI 48312	FEA	MID_LEVEL	Estimated $84.2K - $107K a year
8cb6fa8694ec8895	Victaulic	Project Engineer - Materials Technology	Easton, PA 18040	FEA	MID_LEVEL	Estimated $61.5K - $77.8K a year
02b803a78a04ddb1	Lucid Motors	Technical Specialist, Durability CAE	Newark, CA 94560	FEA	MID_LEVEL	$138,000 - $198,000 a year
4d8522fe11508ca2	Kadant Solutions	R&D Engineer	Auburn, MA 01501	FEA	MID_LEVEL	Estimated $87.5K - $111K a year
8657636c2a4031a4	Apple	Product Design Engineer - Power Accessories	Austin, TX	FEA	MID_LEVEL	
94d3e0f6c8ed0ad0	Micron	Principal Modeling Engineer/ Advanced Modeling Technologist	Hybrid remote in Boise, ID	FEA	MID_LEVEL	Estimated $136K - $172K a year
10b9f2f808cce4cf	VSE Aviation	Aviation Product Design Engineer	Doral, FL	FEA	MID_LEVEL	Estimated $96.3K - $122K a year
bd8595a3010cc719	Dairy Conveyor Corp	Mechanical Engineer	Brewster, NY 10509	FEA	MID_LEVEL	$80,000 - $130,000 a year
3cfd71464deb05d8	Acumed LLC	Product Engineer 2 - Foot & Ankle	Addison, TX 75001	FEA	MID_LEVEL	$78,658.87 - $96,138.62 a year
2ae609f7eb68cc9b	Andersen Corporation	Product Development Engineer-Bayport, MN	Bayport, MN	FEA	MID_LEVEL	Estimated $85K - $108K a year
7fd601679a69fb07	Lakeshore Learning Materials, LLC	Associate Product Design Engineer (Hybrid)	Long Beach, CA 90810	FEA	MID_LEVEL	$72,000 - $80,000 a year
a9fe63cedd8e843c	Apple	Camera Mechanical Design Engineer	Cupertino, CA	FEA	MID_LEVEL	
64c001a59f394d7f	Camaco, LLC	Product Engineer	Farmington Hills, MI 48331	FEA	MID_LEVEL	Estimated $69.1K - $87.6K a year
bb167978b1fcfc97	Apple	Camera Mechanical Design Engineer	Cupertino, CA	FEA	MID_LEVEL	
4b64ec70780efe27	Therma-Tru	Product Engineer	Maumee, OH 43537	FEA	MID_LEVEL	Estimated $85.5K - $108K a year
0f2677b4aa5f9783	ALS,INC.	Manufacturing Engineering Manager	Perry, FL 32347	FEA	MID_LEVEL	Estimated $91.4K - $116K a year
6d522869b8f3db68	Carrier	Principal Engineer, Chemistry and Sorbents	East Syracuse, NY 13057	FEA	MID_LEVEL	$105,500 - $185,000 a year
a7e44c29909494ec	Roush Yates Engines	Design Engineer	Mooresville, NC 28117	FEA	MID_LEVEL	Estimated $74.5K - $94.3K a year
080414882df25823	The Varcowe Group	Research & Development Engineer Fenton MO	Fenton, MO 63026	FEA	MID_LEVEL	
0556996412d3bc09	HME, Inc	Engineer Product Development	Wyoming, MI 49519	FEA	MID_LEVEL	Estimated $65.6K - $83.1K a year
31e4a074cf409534	Molex	Mechanical Engineer - Optical Solutions	Fremont, CA 94536	FEA	MID_LEVEL	$120,000 - $175,000 a year
a207341770132b9a	Mohawk Lifts LLC	Mechanical Engineer II	Amsterdam, NY 12010	FEA	MID_LEVEL	$80,000 - $95,000 a year
217548e1b95464f6	Actalent Services	Stress Engineer	Burbank, CA	FEA	MID_LEVEL	$95,000 - $110,000 a year
d4caf34c2ab5f05e	Perceptron INC	Mechanical Engineer	Plymouth, MA	FEA	MID_LEVEL	Estimated $86.5K - $110K a year
8fe7704fd56ec983	Medtronic	Mechanical Design Engineer II	Brooklyn Park, MN 55428 (Northland area)	FEA	MID_LEVEL	
a5ddbb2b5443ea6c	Pratt & Whitney	Senior Structures Engineer (P3) - Onsite	North Berwick, ME 03906	FEA	MID_LEVEL	
376f7ec4612e0011	Leitner-Poma of America Inc.	Mechanical Engineer IV	Grand Junction, CO 81506	FEA	MID_LEVEL	$92,000 - $99,000 a year
51e5f2639adaf5f0	WEG Electric Corp	Structural Engineer - WIND	Barre, VT 05641	FEA	MID_LEVEL	Estimated $83.2K - $105K a year
c4663a09e4af7204	Molex	Field Application Engineer	Lisle, IL 60532	FEA	MID_LEVEL	Estimated $99.2K - $126K a year
9ff834dd0159349c	Pratt & Whitney	HSE Principal Structures Engineer - (Onsite)	East Hartford, CT 06118	FEA	MID_LEVEL	
3bbe260b65244435	Northrop Grumman	Structural Engineer/Principal Structural Engineer – Analysis Engineering	Clearfield, UT	FEA	MID_LEVEL	$73,400 - $110,000 a year
7a5f3353542db20d	HII	Mechanical Engineer (Engineer Mechanical 2) - 16954	Syracuse, NY	FEA	MID_LEVEL	$70,470 - $100,000 a year
e2e9ce49f584474c	Marmon Foodservice Technologies, Inc.	Project Engineer- Mechanical	Carol Stream, IL 60188	FEA	MID_LEVEL	Estimated $81.7K - $104K a year
5e6459ed4743ce36	Gordon, Inc.	Product / Process Development Team Engineer	Bossier City, LA 71111	FEA	MID_LEVEL	Estimated $86.3K - $109K a year
39d6b8887e40fc2d	Hussey Seating Company	Application Engineer - Chairs	North Berwick, ME 03906	FEA	MID_LEVEL	Estimated $64.4K - $81.5K a year
8002d88b5264aeea	Northrop Grumman	Structural Analysis Engineer/Principal Structural Analysis Engineer (TS/SCI Clearance Required)	Redondo Beach, CA 90278	FEA	MID_LEVEL	$87,200 - $130,800 a year
ee1987e418409885	Corvid Technologies LLC	HPC Systems Engineer	Mooresville, NC 28117	FEA	MID_LEVEL	Estimated $99K - $125K a year
d06b2a4ebf8ac3ba	Viable Engineering Solutions	Senior Mechanical Engineer	Orlando, FL 32826	FEA	MID_LEVEL	From $110,000 a year
d3f3e5e6cdca06cb	Capgemini	Mechanical & Physical Engineer - Assistant to Assistant Chief for HEV Driveline	Auburn Hills, MI	FEA	MID_LEVEL	Estimated $77.9K - $98.6K a year
9810c8cfca320b4f	Capgemini	Mechanical & Physical Engineer - Design Responsible Engineer for HEV Driveline	Auburn Hills, MI	FEA	MID_LEVEL	Estimated $81.1K - $103K a year
cecad27ff683a2d3	RedViking	Mechanical Project Engineer	Hybrid remote in Plymouth, MI 48170	FEA	MID_LEVEL	Estimated $77.9K - $98.6K a year
559429a7780be536	Carillon Technologies Management Corporation	Mechanical Design Engineer, Staff	New Haven, CT	FEA	MID_LEVEL	Estimated $79.5K - $101K a year
e33d58febc312dd4	Yetter Manufacturing Co., Inc.	Ag Mechanical Design Engineer	Colchester, IL 62326	FEA	MID_LEVEL	Estimated $63.8K - $80.8K a year
26d1bdbba53a52e6	Pulsafeeder, Inc., a unit of IDEX Corporation	NPD Mechanical Engineer II	Rochester, NY 14623	FEA	MID_LEVEL	$80,000 - $90,000 a year
16fca7a7f97719b2	HHI Corporation	Mechanical Design Engineer	Ogden, UT 84404	FEA	MID_LEVEL	Estimated $80.7K - $102K a year
6453bb9a40a06a0d	Pratt & Whitney	Engineer II - HSE ESTO Structures	East Hartford, CT 06118	FEA	MID_LEVEL	
9e6317c53219ba3a	Andromeda Systems Incorporated	Stress Engineer	Saint Augustine, FL 32085	FEA	MID_LEVEL	Estimated $102K - $130K a year
8aa5a02f727c457e	Andromeda Systems Incorporated	Stress Engineer	Greenville, TX 75402	FEA	MID_LEVEL	Estimated $105K - $133K a year
b9eff3d21fdb051a	Galactic Minds Inc	Thermal Engineer	West Hartford, CT	FEA	MID_LEVEL	$31.79 - $60.00 an hour
5f3f7d7e8eeaa74c	Andromeda Systems Incorporated	Stress Engineer	Pascagoula, MS 39567	FEA	MID_LEVEL	Estimated $103K - $130K a year
690b1f563b4e6208	Weatherford	Design Engineer II	Houston, TX 77041	FEA	MID_LEVEL	Estimated $70K - $88.7K a year
30d07f39caa53416	Weatherford	Design Engineer II	Houston, TX 77041	FEA	MID_LEVEL	Estimated $70K - $88.7K a year
7d64b1096c4c69d5	Amphenol Borisch Technologies	Mechanical Design Engineer	Grand Rapids, MI 49512	FEA	MID_LEVEL	Estimated $72.3K - $91.6K a year
d9ba95c13a0c77f7	Archer	Senior Mechanical Design Engineer	San Jose, CA	FEA	MID_LEVEL	$148,000 - $185,000 a year
77c3abd40e832266	Andromeda Systems Incorporated	Stress Engineer	Charleston, SC 29418	FEA	MID_LEVEL	Estimated $100K - $127K a year
d73a72b1dd8961a6	Andromeda Systems Incorporated	Stress Engineer	Mesa, AZ 85215 (Northeast area)	FEA	MID_LEVEL	Estimated $102K - $129K a year
9ed04b1c1f0d292e	Andromeda Systems Incorporated	Stress Engineer	Warner Robins, GA 31098	FEA	MID_LEVEL	Estimated $104K - $132K a year
156670e73d13e3d3	VSE Aviation	Aviation Product Design Engineer	Independence, KS 67301	FEA	MID_LEVEL	Estimated $98.3K - $125K a year
ade21a31ce77148d	Andritz AG	Mechanical Engineer	Arlington, TX	FEA	MID_LEVEL	Estimated $74K - $93.7K a year
39d68ed915f71bd0	ANDRITZ AG	Mechanical Engineer	Arlington, TX	FEA	MID_LEVEL	Estimated $74.4K - $94.2K a year
d1af20357df3e093	Pratt & Whitney	Senior Structural Engineer - (Hybrid)	East Hartford, CT 06118	FEA	MID_LEVEL	
dfded4d5a096e152	Andromeda Systems Incorporated	Stress Engineer	Fort Worth, TX 76177	FEA	MID_LEVEL	Estimated $108K - $137K a year
e0ccd45785351665	Sargent Aerospace & Defense, LLC	Design Engineer I (PROJE004270)	Tucson, AZ 85743	FEA	MID_LEVEL	Estimated $65.9K - $83.4K a year
2f6ae9d1a440f74e	Andromeda Systems Incorporated	Stress Engineer	Waco, TX 76705	FEA	MID_LEVEL	Estimated $105K - $133K a year
0c6be9345d1df0a2	Tamarack Products	Mechanical Design Engineer	Wauconda, IL 60084	FEA	MID_LEVEL	$61,210.96 - $73,716.42 a year
210bf4484f288491	V2G Surveying, LLC	Structural Engineer	Mukwonago, WI 53149	FEA	MID_LEVEL	$66,294.38 - $79,838.38 a year
8959c83a3fb6f63f	HII	Senior Mechanical Engineer (Engineer Mechanical 3) - 16959	Syracuse, NY	FEA	MID_LEVEL	$85,325 - $120,000 a year
a724ded67ef5b26d	HII	Mechanical Engineer (Engineer Mechanical 2)	Syracuse, NY	FEA	MID_LEVEL	$70,470 - $100,000 a year
a7e3c2a1bde8c34b	Andromeda Systems Incorporated	Stress Engineer	Greensboro, NC 27410	FEA	MID_LEVEL	Estimated $103K - $130K a year
21d8180eca9696c2	Andromeda Systems Incorporated	Stress Engineer	Grand Prairie, TX 75052	FEA	MID_LEVEL	Estimated $105K - $133K a year
c41af535a290529c	Carlisle Fluid Technologies	Senior Mechanical Design Engineer	Oakdale, MN 55128	FEA	MID_LEVEL	Estimated $74.3K - $94.1K a year
f7f7d12eb37e6a81	Andromeda Systems Incorporated	Stress Engineer	Mobile, AL 36615 (Brookley Industrial Park area)	FEA	MID_LEVEL	Estimated $104K - $132K a year
7b1a880f6f97fbec	Andromeda Systems Incorporated	Stress Engineer	San Antonio, TX 78226 (Thompson Community area)	FEA	MID_LEVEL	Estimated $105K - $133K a year
4650748b658200a5	Andromeda Systems Incorporated	Stress Engineer	Fort Worth, TX 76108	FEA	MID_LEVEL	Estimated $108K - $137K a year
065797d2a39970e3	Andromeda Systems Incorporated	Stress Engineer	Atlanta, GA 30320	FEA	MID_LEVEL	Estimated $101K - $128K a year
6769ab6dafbb5929	Acumed LLC	Product Engineer 2 - CMF	Addison, TX 75001	FEA	MID_LEVEL	$78,658.87 - $96,138.62 a year
9cd5b628268026e6	Andromeda Systems Incorporated	Stress Engineer	Greenville, SC 29605	FEA	MID_LEVEL	Estimated $100K - $127K a year
b1b713c983b3485d	Apple	iPad Touch HW - Touch EE Engineer	Cupertino, CA	FEA	MID_LEVEL	
fd70f3d55fb9c619	Pratt & Whitney	Principal Project - Structures Engineer-Commercial Engines (Hybrid)	East Hartford, CT 06118	FEA	MID_LEVEL	
2ac9c0623ef6c29c	Andromeda Systems Incorporated	Stress Engineer	New Orleans, LA 70129 (Village De L'est area)	FEA	MID_LEVEL	Estimated $103K - $131K a year
8a07bbce69fba8a3	VSE Aviation	Aviation Product Design Engineer	Phoenix, AZ	FEA	MID_LEVEL	Estimated $97.6K - $124K a year
49ca3ff788442c46	Andromeda Systems Incorporated	Stress Engineer	Lake Charles, LA 70615	FEA	MID_LEVEL	Estimated $105K - $133K a year
f9311eb1709fb0ce	Andromeda Systems Incorporated	Stress Engineer	Hurst, TX 76053	FEA	MID_LEVEL	Estimated $105K - $133K a year
247b3c56803a2c82	Andromeda Systems Incorporated	Stress Engineer	Wichita, KS 67210	FEA	MID_LEVEL	Estimated $102K - $129K a year
d7432048af584c43	Carlisle Fluid Technologies	Senior Mechanical Design Engineer	Oakdale, MN 55128	FEA	MID_LEVEL	Estimated $74.3K - $94.1K a year
6c871faa7bb4abab	Andromeda Systems Incorporated	Stress Engineer	Huntsville, AL 35824	FEA	MID_LEVEL	Estimated $104K - $132K a year
1105b0ed4ed1176c	Lockheed Martin	Opto-Mechanical Thermal Design and Test Senior Engineer	Bothell, WA 98021	FEA	MID_LEVEL	
7bfe50b49ef046ee	Andromeda Systems Incorporated	Stress Engineer	Marietta, GA 30063	FEA	MID_LEVEL	Estimated $104K - $132K a year
0c40a27e5653af3e	Andromeda Systems Incorporated	Stress Engineer	Oklahoma City, OK 73135	FEA	MID_LEVEL	Estimated $101K - $128K a year
00e70faf502e611e	Andromeda Systems Incorporated	Stress Engineer	Salt Lake City, UT 84116	FEA	MID_LEVEL	Estimated $109K - $137K a year
3f43cf434c75ccf9	John Deere	Design Engineer, Valvetrain	Waterloo, IA	FEA	MID_LEVEL	Estimated $72.6K - $92K a year
b896848bca604511	Andromeda Systems Incorporated	Stress Engineer	Lexington Park, MD 20653	FEA	MID_LEVEL	Estimated $109K - $139K a year
8bf29b7ad9a14167	Andromeda Systems Incorporated	Stress Engineer	Dallas, TX	FEA	MID_LEVEL	Estimated $105K - $133K a year
4d0e2c8a1e4ec329	Curtiss-Wright	Mechanical Design Engineer	Arlington Heights, IL 60004	FEA	MID_LEVEL	Estimated $78.2K - $99.1K a year
931eba92dd7a6039	TREO STAFFING LLC	Mechanical Crane Engineer	United States	FEA	MID_LEVEL	$75,000 - $110,000 a year
444be389ad2360d4	HII	Senior Mechanical Engineer (Engineer Mechanical 3)	Syracuse, NY	FEA	MID_LEVEL	$85,325 - $120,000 a year
93d552c41236ee24	Leitner-Poma of America Inc.	Civil Engineer IV	Grand Junction, CO 81506	FEA	MID_LEVEL	$92,000 - $99,000 a year
e796f2eef648cdb1	Landmark Structures	Structural Engineer	Fort Worth, TX	FEA	MID_LEVEL	Estimated $103K - $130K a year
000ecbee6ccc501e	Andromeda Systems Incorporated	Stress Engineer	Jacksonville, FL	FEA	MID_LEVEL	Estimated $102K - $130K a year
ccd0ae8d3d72eb91	Andromeda Systems Incorporated	Stress Engineer	Philadelphia, PA	FEA	MID_LEVEL	Estimated $103K - $130K a year
e925c20d74147d2d	Corvid Technologies LLC	HPC Applications Support Engineer	Mooresville, NC 28117	FEA	MID_LEVEL	Estimated $86K - $109K a year
1cb4f519ef883433	Pratt & Whitney	HSE Senior Structures Engineer - (Onsite)	East Hartford, CT 06118	FEA	MID_LEVEL	
fb413b6f8eb54471	VSE Aviation	Aviation Product Design Engineer	South Bend, IN	FEA	MID_LEVEL	Estimated $97K - $123K a year
d93639c66d04244e	TREO STAFFING LLC	Crane Systems Engineer I	Covington, LA 70435	FEA	MID_LEVEL	$20 - $30 an hour
5659d9d4e965477b	Hexagon Purus	Materials Engineer	Westminster, MD 21157	FEA	MID_LEVEL	$125,000 - $130,000 a year
dd2950df028f622c	Moxion Power	FEA Simulation Engineer	Richmond, CA	FEA	MID_LEVEL	$135,000 - $175,000 a year
2d562c0f30aec473	Baker Hughes	Consulting Integrity Optimization Engineer-Remote	Remote in Denver, CO 80201	FEA	MID_LEVEL	
3e41af7c236c5ad4	GE Power Portfolio	Lead Engineer - Mechanical Component Design (Remote Eligible, U.S.)	Remote	FEA	MID_LEVEL	$86,000 - $108,000 a year
982c9ed0e137bbb0	Apple	Product Design Engineer - Apple Vision Pro	Seattle, WA	FEA	MID_LEVEL	
843f017689859e12	ComTec Consultants Inc	R&D Project Engineer	Berlin Heights, OH 44814	FEA	MID_LEVEL	$65,054 - $75,175 a year
768468bd10743ce5	GE Power Portfolio	Lead Engineer - Mechanical Component Design (Remote Eligible, U.S.)	Remote	FEA	MID_LEVEL	$86,000 - $108,000 a year
3129772356a2658d	Beyond Gravity	Associate Launch Vehicle Design Engineer	Trinity, AL	FEA	MID_LEVEL	Estimated $63.5K - $80.4K a year
524925f97a549283	Oculus	Thermal Research Engineer	Burlingame, CA	FEA	MID_LEVEL	$167,000 - $230,000 a year
b6bbcef512cb6244	Relativity Space	Ground Support Equipment Engineer II	Long Beach, CA	FEA	MID_LEVEL	$108,000 - $138,000 a year
31e2ea5a0b01cb2d	FEUER-USA	Constructional Design Engineer	Robinsonville, MS 38664	FEA	MID_LEVEL	Estimated $72.3K - $91.6K a year
3806cb4df33ccbe8	GEON Performance Solutions	Technical Service Engineer	Remote	FEA	MID_LEVEL	Estimated $82.1K - $104K a year
8d8c33bdd07230e5	Relativity Space	Ground Support Equipment Engineer II	Long Beach, CA	FEA	MID_LEVEL	$108,000 - $138,000 a year
6a4bac803e7ddbd7	Rotex	Product Development Engineer	Ohio	FEA	MID_LEVEL	Estimated $70.7K - $89.6K a year
a0db4d5e894f30e8	Lumenance	Product Design Engineer - Commercial Vehicle Wiper Systems	Michigan City, IN	FEA	MID_LEVEL	Estimated $74.6K - $94.5K a year
7244fbe63530d753	Amphenol TCS	Product Application Engineer	Etters, PA	FEA	MID_LEVEL	Estimated $71.3K - $90.3K a year
ac40a117586dc96c	X-Bow Systems	Test Engineer, Mechanical	Luling, TX 78648	FEA	MID_LEVEL	Estimated $85.1K - $108K a year
ec19afbc40091c08	Trident Systems Inc	Mechanical Engineer I	Hybrid remote in Fairfax, VA 22030	FEA	MID_LEVEL	Estimated $63.1K - $79.9K a year
8263654f7183aa19	Teco-Westinghouse Motor Company	Electrical Design Engineer I	Round Rock, TX 78681	FEA	MID_LEVEL	Estimated $71.7K - $90.8K a year
5e9a4e71f295af3a	Alten Technology USA	Design Engineer (Catia V5/V6) (Automotive)	Raymond, OH 43067	FEA	MID_LEVEL	Estimated $90.4K - $114K a year
263f12e49b514d18	Sanmina Corporation	Process Engineer	San Jose, CA 95131 (North Valley area)	FEA	MID_LEVEL	$88,000 - $102,000 a year
63ec558518b4c38a	Karman+ - Launching the Regolith Age	Spacecraft Design Thermal Engineer	Hybrid remote in Denver, CO	FEA	MID_LEVEL	$100,000 - $150,000 a year
2e9f0f0a80ecc77f	Terex Corporation	Design Engineer II - Mechanical	Moses Lake, WA	FEA	MID_LEVEL	$75,000 - $100,000 a year
52b136ff676a3061	Collins Aerospace	Senior Stress Engineer (onsite)	Everett, WA 98204 (Holly area)	FEA	MID_LEVEL	
a2bb8515a8b37317	Relativity Space	Lead, Tooling Engineering	Long Beach, CA	FEA	MID_LEVEL	$135,000 - $172,000 a year
d46527cfda2941f4	Oxford Performance Materials	Design Engineer	Hybrid remote in South Windsor, CT 06074	FEA	MID_LEVEL	Estimated $62.6K - $79.2K a year
8371894cce1fd06c	PTC Inc.	Quality Assurance Engineer	Boston, MA 02210 (South Boston area)	FEA	MID_LEVEL	Estimated $80.2K - $102K a year
6ba2da0707154ef5	Galvion	Principal Systems Engineer	Marlborough, MA	FEA	MID_LEVEL	Estimated $89.1K - $113K a year
1998c83fd5d5f586	Intland Software	Quality Assurance Engineer	Boston, MA	FEA	MID_LEVEL	Estimated $80.2K - $102K a year
1fb5ece512e563b5	Beckwood Press	Engineer II - Hydraulics	Fenton, MO 63026	FEA	MID_LEVEL	Estimated $79.3K - $100K a year
8638b3efdd9fe5e7	Elliott Company	Shop Engineer, QA Supervisor	Donora, PA 15033	FEA	MID_LEVEL	Estimated $75.8K - $96K a year
a35d819745620b59	TAI Engineers LLC	Naval Architect	Hybrid remote in Houston, TX 77079	FEA	MID_LEVEL	
7a209b07e438b26f	Relativity Space	Lead, Tooling Engineering	Long Beach, CA	FEA	MID_LEVEL	$135,000 - $172,000 a year
8469c70a4ba23a65	ASML	Senior FEA Application Engineer	Hybrid remote in San Diego, CA	FEA	MID_LEVEL	Estimated $103K - $131K a year
784df57ff27ba7b4	Blue Origin, LLC	Fluid Systems Design Engineer III: Upper Stage - New Glenn (R37486)	Merritt Island, FL 32953	FEA	MID_LEVEL	Estimated $105K - $132K a year
305ad13870de58a7	Collins Aerospace	Mechanical Design Engineer (Onsite)	Winston-Salem, NC 27105	FEA	MID_LEVEL	
959c2aef997b88ae	United Business Solutions INC	Mechanical Design Engineer/Huntsville AL/CTH	Huntsville, AL 35801	FEA	MID_LEVEL	$50 - $60 an hour
43a285884f1d40be	Amphenol TCS	Mechanical Engineer	Nashua, NH	FEA	MID_LEVEL	Estimated $73.1K - $92.5K a year
