count	employer_name	employer_url	category_code	category_code
2	INDEPTH ENGINEERING SOLUTIONS LLC	/h1b-sponsors/indepth-engineering-solutions-llc-l0yvzq710x	PJM
2	O3 TECHNOLOGY SOLUTIONS LLC	/h1b-sponsors/o3-technology-solutions-llc-1kznexlqkm	PJM
2	ISR INFO WAY INC	/h1b-sponsors/isr-info-way-inc-x30qlxq12q	PJM
2	KEEFE GROUP LLC	/h1b-sponsors/keefe-group-llc-370o9e5n0z	PJM
2	EVEREST CONSULTING GROUP INC	/h1b-sponsors/everest-consulting-group-inc-x30q3rlg2q	PJM
2	CASE WESTERN RESERVE UNIVERSITY	/h1b-sponsors/case-western-reserve-university-w2xpjroyk3	PJM
2	VSQUARE INFOTECH INC	/h1b-sponsors/vsquare-infotech-inc-1ok87w9r2d	PJM
2	SALIENT GLOBAL TECHNOLOGIES CORP	/h1b-sponsors/salient-global-technologies-corp-9k5n1gd6k1	PJM
2	LOGGING IN.COM LLC	/h1b-sponsors/logging-in-dot-com-llc-rd0geygy2o	PJM
2	EPIK SOLUTIONS	/h1b-sponsors/epik-solutions-150n85w90g	PJM
2	DATASYS CONSULTING & SOFTWARE INC	/h1b-sponsors/datasys-consulting-and-software-inc-p0l44ve42l	PJM
2	ELECTRICOM LLC	/h1b-sponsors/electricom-llc-g0667n5p0q	PJM
2	BYTE LINK SYSTEMS INC	/h1b-sponsors/byte-link-systems-inc-1kznyeqykm	PJM
2	QLYTIX INC	/h1b-sponsors/qlytix-inc-em2mx5dj01	PJM
2	USG INC	/h1b-sponsors/usg-inc-10j71q610v	PJM
2	KBE BUILDING CORPORATION	/h1b-sponsors/kbe-building-corporation-vk48nrrv0w	PJM
2	R2T INC	/h1b-sponsors/r2t-inc-370oge7r2z	PJM
2	VMC SOFT TECHNOLOGIES INC	/h1b-sponsors/vmc-soft-technologies-inc-10j7monl0v	PJM
2	NAN INC	/h1b-sponsors/nan-inc-ew2x1ggyk3	PJM
2	FATA AUTOMATION INC	/h1b-sponsors/fata-automation-inc-4l0yqwy62x	PJM
2	IT SPIN INC	/h1b-sponsors/it-spin-inc-v82wp6jj01	PJM
2	FIRST TEK INC	/h1b-sponsors/first-tek-inc-1ok8qxr3kd	PJM
2	ARCOMURRAY NATIONAL CONSTRUCTION COMPANY LLC	/h1b-sponsors/arcomurray-national-construction-company-llc-10j7rq1g0v	PJM
2	STV INCORPORATED	/h1b-sponsors/stv-incorporated-op0lvvdx2l	PJM
2	MASTEK INC	/h1b-sponsors/mastek-inc-vx23x3632g	PJM
2	TENCENT AMERICA LLC	/h1b-sponsors/tencent-america-llc-l9k5dqly21	PJM
2	ASTRA GROUP LLC	/h1b-sponsors/astra-group-llc-l0yvjwe50x	PJM
